id,tweet,favourites,retweets,followers,is_covid
1270124705937264642,"RT @CDCDirector: As @CDCgov’s Dr. Butler told @TIME, by understanding more about the dynamics of the spread of #COVID19 in the community we…",0,46,5554587,True
1278679824022806531,"RT @NIOSH: As a bank employer, your workers could be exposed to the virus that causes #COVID19 while doing their job. New information from…",0,36,5554587,True
1278307200440635392,"""2. We need to address the gaps in countries where routine data systems have collapsed, which hampers our ability to assess and respond to the impact of the #COVID19 pandemic on low-income families""-@DrTedros at the #LivesInTheBalance",93,23,12269350,True
1264512894210920450,"Today's #COVID19 update (24.05.2020)

Global:
▪ 5 273 572 cases
▪ 341 722 deaths

EU/EEA/UK:
▪ 1 348 411 cases
▪ 161 857 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/6RoGoshwNj
#SARSCoV2",11,9,105553,True
1356274242082504709,"""As vaccines are rolled out, it’s vital that all of us continue to take the precautions to keep ourselves and each other safe. Be a role model""-@DrTedros #COVID19 #InThisTogether 

https://t.co/Vs909I0J3K",47,24,12269351,True
1340691084645642240,"RT @DHSCgovuk: From today, some areas in England in Tier 3 enter Tier 4: Stay at Home.

1 in 3 people with COVID-19 don't have symptoms so…",0,92,512855,True
1299018948755759104,Full text of @DrTedros' opening remarks at the media briefing on #COVID19 https://t.co/AEXTjIkgPk,93,28,12269351,True
1313145674544943110,"""For us, change is a constant.

We can never sit still.

Science and disease patterns are constantly evolving – and so must WHO""-@DrTedros #EBSpecial #COVID19 https://t.co/lavkWRlKII",37,12,12269351,True
1267032823854247938,"""We are facing our very own defining moment""
This week, President @vonderleyen presented our proposals for the #NextGenerationEU recovery plan, together with our long term #EUBudget. It'll have the financial capacity of €1.85 trillion.
#UnitedAgainstCoronavirus #StrongerTogether https://t.co/rHMLZotjdv",381,151,1822619,True
1278306656003162112,"RT @WHO: #COVID19 has triggered an infodemic around the 🌍 - lots of information, but not always reliable and trusted. WHO uses social media…",0,84,12269352,True
1247849169286389760,"Meeting with friends in the park could put those close to you in danger ⚠️

People can pick up coronavirus (#COVID19) and be unaware that they have it. 

Don’t take the risk - stay at home 🏠 https://t.co/olg9Y0q35D",2876,2428,691748,True
1344300091528642562,"⚠️Several areas in England are moving into higher tiers from 00:01 tomorrow⚠️
 
This is to limit the spread of #COVID19 as cases continue to rise across the country.

See the list of local restriction tiers by area ⬇️",194,149,691748,True
1313812369844338689,"Do you have an innovative approach to maintaining essential health services during the #COVID19 pandemic?
If so, share it with our Health Services Learning Hub, a dynamic web-based platform 💻 that allows the critical sharing of experiences &amp; learning:
👉 https://t.co/hTSkgNT6EX https://t.co/mibvw7Fflk",200,80,12269353,True
1266394310582439936,"30 countries &amp; multiple international partners and institutions have signed up to support the #COVID19 Technology Access Pool in a bid to make vaccines, tests, treatments and other health technologies to fight COVID-19 accessible to all.

👉🏽https://t.co/8tze2xa4lj https://t.co/Gnja1Yb01c",410,139,12269353,True
1247962016171593729,RT @CDCMMWR: CDC MMWR notes March hospitalization rates from #COVID19 in older people were higher than what is typically seen early in a fl…,0,28,1958419,True
1330909584349929474,"""At the #G20RiyadhSummit on Saturday, it was encouraging to hear world leaders expressing their support for WHO and their commitment to the ACT-Accelerator""-@DrTedros #COVID19 #ACTogether 

https://t.co/gpwWF0xz4L",42,9,12269354,True
1261256506810470400,"Today's #COVID19 update (15.05.2020)

Global:
▪ 4 405 680 cases
▪ 302 115 deaths

EU/EEA/UK:
▪ 1 286 952 cases 
▪ 153 361 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/6RoGoshwNj
#SARSCoV2",13,14,105553,True
1310247829856755712,"Following Thursday’s launch, over 10 million people in England and Wales have downloaded the @NHSCOVID19app.
 
If more people use the app and self-isolate when alerted, we can keep each other safe and stop infection rates rising.
 
Full story:
▶️ https://t.co/iGrgQMAwJB",25,4,691748,True
1308318868151119873,"If you or a member of your household:

▶️Has coronavirus symptoms
▶️Tests positive for coronavirus
▶️Is contacted by NHS Test and Trace

You must self-isolate and get a test: 
▶️https://t.co/jZcQqKISec",42,55,691748,True
1336678543183450112,"RT @DrMartinCDC: Read how CDC investments in #GlobalHealthSecurity have helped shape the #COVID19 response, and why continued investments s…",0,1,177592,True
1328296404981342213,"RT @DrTedros: Initial supply of #COVID19 vaccines will be limited, so #healthworkers, older people &amp; other at-risk populations will be prio…",0,150,12269354,True
1270703713309646848,"RT @WHO: #COVID19 explainer on masks: who should wear them, when and how

More: https://t.co/z6DTZLG5Qs

#coronavirus https://t.co/bVnTKUcB…",0,246,206140,True
1289561023335161857,RT @CDCtravel: Staying home is the best way to slow the spread of #COVID19. It can be hard to remain apart from loved ones during challengi…,0,58,5554589,True
1252992154072481792,"""WHO has staff in 150 countries all over the world, working directly with governments, scientists and partners to coordinate national preparedness and response plans, and to implement them""-@DrTedros #COVID19",97,40,12269354,True
1249000259742826496,"Parents: Some schools are currently offering grab-and-go meals at a specific location during #COVID19. Check with your school. For FAQs on schools and #coronavirus, see: https://t.co/YIEzPtIDyG. https://t.co/vT1HBCqGjr",1499,421,5554589,True
1298186021889286144,"""Our continent is facing a health crisis unlike any we have faced before. 
Yesterday, we crossed 1 million reported #COVID19 cases in the region, with more than 20,000 deaths. 
The number of cases in the region has doubled just in the past 6 weeks""-@DrTedros at #RC70AFRO https://t.co/jfSSzVSp3Y",1425,582,12269354,True
1302977920479236097,"""#Mauritius has high population density, with high rates of non-communicable diseases &amp; many international travellers, which meant it was at high-risk. But quick, comprehensive action, initiated in January, &amp; previous experience with contact tracing paid off""-@DrTedros #COVID19",62,32,12269225,True
1316672947516592128,"RT @vonderleyen: A safe &amp; effective vaccine is our best shot at beating coronavirus. 

We are working hard on agreements with pharmaceutica…",0,153,105553,True
1257298766677323776,"Follow the interpretation here: https://t.co/l4gJ35hsRf
#UnitedAgainstCoronavirus #GlobalResponse",50,19,1822619,True
1308892913393434625,"#COVID19 cases have increased in recent weeks. 22 states and territories reported that cases are trending upward. Take steps to slow the spread. Wear a mask, stay 6 feet from others &amp; wash your hands. Learn more. https://t.co/CEcelDa6Hb https://t.co/YqkbBZLuxx",455,427,5554586,True
1262894058030215170,"RT @HHSGov: It’s #EMSWeek and #COVID19 has made emergency medical work more demanding than ever. Thank you, #EMS heroes, for staying strong…",0,165,5554589,True
1275496344380076032,".@NHSBT are calling for men who have had #COVID19 to donate plasma in the search for a treatment.

This plasma will be used in a clinical trial to help the NHS treat #COVID19 patients. 

Find a donation centre near you 🏥

▶️ https://t.co/1v912BfmFS",36,46,691749,True
1326843843954814976,"We are stepping up investment in support of the global recovery.

We are contributing another €100 million to support COVAX, the world's facility for universal and fair access to coronavirus vaccines.

The 🇪🇺 is one of the leading donors of #COVAX. #StrongerTogether",83,39,1822619,True
1260212131074469888,"#Nurses are at the frontline of preventing and managing epidemics, including the current #COVID19 pandemic. The treatment and care nurses are providing, and their role in infection prevention and control, are crucial.

#SupportNursesAndMidwives https://t.co/iPwWyAOFAR",28,12,206140,True
1251842985073016832,"Access to testing for those with symptoms of coronavirus (#COVID19) will be extended across England to include additional frontline workers and symptomatic members of their household.

Click below to access the full list:
▶️ https://t.co/0PGmnLZtQA",53,29,691748,True
1358819492730703872,"""Given the limited sample size of the trial and the younger, healthier profile of the participants, it is important to determine whether or not the vaccine remains effective in preventing more severe illness""-@DrTedros #COVID19 
https://t.co/c1cnfp71uj",24,12,12269225,True
1322954053186252801,"As we spend more time indoors we need to do whatever we can to protect each other from #Covid19. 

🧼 Wash your hands 
😷 Wear a face covering 
👨 ↔️ 👩 Make space 

These are the three most effective ways to control the spread of the virus. 

More info:
▶️https://t.co/W2ZIshMEJG https://t.co/zipg8oLSAo",38,26,691748,True
1341851190867451904,"If you want to spend time with people you don’t live with, you are less likely to be exposed to #COVID19 doing outdoor activities. Get together outside if you can. Stay 6 ft apart or wear a mask if you can’t. Limit your time around others. More: https://t.co/lL3jQV8FJt. https://t.co/aqlEYO79bm",369,166,5554588,True
1336951286533672960,"The #COVID19 vaccine is now approved and available for free on the NHS to those who will benefit, starting with those who need it most.

The NHS will let you know when it's your turn to have the vaccine. 

More info:
▶️ https://t.co/JWH0s3FlLL https://t.co/iXLfQcKehv",118,62,691748,True
1256967249614614531,"“This pandemic is not going to be over anywhere until is over everywhere” says Professor Peter Piot, Director of the London School of Hygiene &amp; Tropical Medicine. Thank you for joining the coronavirus #GlobalResponse!
1 day to go: https://t.co/B9QLTFJOf6 #UnitedAgainstCoronavirus https://t.co/VhyuDOZTST",357,183,1822619,True
1253624916869513217,"Artificial intelligence and supercomputers are at the forefront of the coronavirus response. Three powerful European supercomputing centres in Bologna, Barcelona and Jülich are currently being used to research and develop vaccines, treatments and diagnoses for the #coronavirus. https://t.co/FpZrobg6uR",73,51,1822619,True
1341074027742433283,"We have just authorised the first COVID-19 vaccine! 
 
Following the recommendation of the European Medicines Agency, we have granted a conditional market authorisation for the BioNTech/Pfizer vaccine 
 
#EUVaccinationDays will start soon. https://t.co/FppyImv2jM",1854,797,1822619,True
1246530314052210693,"RT @DrTedros: Sadly, there are reports from of an increase in domestic violence since the #COVID19 outbreak began. We call on countries to…",0,2518,12269353,True
1294733098391728128,"The #coronavirus lockdown has been a lonely time for many people, especially those in care homes. 
 
Watch how Denis is keeping in touch with his daughters @PeverelCourt 🔽
 
Some face-to-face visits can now also take place. 

Read more 👇
https://t.co/ofsHNo7gwL https://t.co/d9PkpkOVDY",33,13,691748,True
1357053996389855233,.@NCAA_SSI’s Dr. Brian Hainline shares how CDC guidance helped college sports adapt during #COVID19. Watch the @NCAA Social Series to learn more: https://t.co/J5uD38ZKWS. https://t.co/5ZRi8nflE6,46,18,5554587,True
1292786166811500546,"Today's #COVID19 update (10.08.2020)

Global:
▪ 19 845 788 cases
▪ 731 263 deaths

EU/EEA/UK:
▪ 1 820 986  cases
▪ 183 848 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/zSlwAhV0Ea
#SARSCoV2",10,20,105553,True
1358211372518166528,"#COVID19 vaccination sites have measures in place to help keep you safe from coronavirus. 

These include:

🕑 staggered appointments
↔ social distancing
🧽 regular cleaning

Read more:
https://t.co/ZdkLFCi2kM https://t.co/757sEY6l3J",29,8,691748,True
1286634489511387137,"In this week's Friday message, Duncan Selbie covers the annual #flu vaccination programme, obesity and #COVID19, reporting of #coronavirus deaths and more.

Read it here: https://t.co/JXO9Tn8UIr https://t.co/DY6it0MY73",7,6,512849,True
1309540288478826504,We have published our weekly #COVID-19 surveillance report. Read it here: https://t.co/LJKm3IiHu1 https://t.co/n7jVbggq13,34,30,512849,True
1346155089602478081,"RT @DHSCgovuk: The new strain of #COVID19 can spread even faster to people.

To help stop the spread, remember to:
🧼 wash your hands
😷 cove…",0,87,691748,True
1353744699228626944,#COVID19 highlights urgent need for closer partnership between #publichealth and mental health workforce to reduce community and provider stress. Read more in #PublicHealthReports: https://t.co/Ti2PTPPqA0. https://t.co/DX6YNyJ5N8,161,59,5554588,True
1321521179144978432,RT @CDCgov: Are you more likely to get very sick from COVID-19? Your #voting jurisdiction may offer alternatives to in-person voting for pe…,0,60,1958421,True
1281286112703635464,"RT @10DowningStreet: More businesses and venues will be able to reopen in England if they are COVID-19 Secure.

➡️ https://t.co/u1A6XADgV1…",0,117,691749,True
1339965824824725510,"All COVAX’s 190 participating and eligible economies will be able to access vaccine doses to protect vulnerable groups in the first half of 2021. https://t.co/iPuqu8WpTt #COVID19

https://t.co/ztjuQcFiqA",34,8,12269353,True
1256922565815271424,"Some people are at higher risk of being hospitalised if they get #coronavirus.

Read NHS advice which sets out very clearly the different advice to different groups who are more vulnerable to #covid19. 

Read ⬇️
https://t.co/HXfSYovpPL",74,57,691748,True
1266306119338790913,"With constant, sometimes frightening, news reports about #COVID19, how can I stay informed without feeling overwhelmed? 

#LetsTalk

https://t.co/tb11IDKi7P",77,28,12269354,True
1322211835970465792,"""It is imperative that governments recognise the long-term effects of #COVID19 and also ensure access to health services to all of these patients. 

This includes #primaryhealthcare and when needed specialty care and rehabilitation""-@DrTedros",133,43,12269354,True
1246208614123134976,Recent studies show that a significant portion of individuals with #COVID19 lack symptoms (“asymptomatic”) and that even those who eventually develop symptoms (“pre-symptomatic”) can transmit the virus to others before showing symptoms.,1060,648,5554592,True
1245594217646153729,RT @DrTedros: Countries are asking ppl to #stayhome &amp; shutting down population movement to limit #COVID19 transmission. These steps can hav…,0,2761,12269354,True
1270015504250519552,"""We also encourage countries to strengthen the fundamental public health measures that remain the basis of the response: find, isolate, test and care for every case, and trace and quarantine every contact""-@DrTedros #COVID19",156,62,12269355,True
1293935123218472962,"""Also, in February and March, numerous countries showed that it’s never too late to suppress #COVID19 using a comprehensive approach. 

This includes active case finding and isolation, contact tracing and quarantine, adequate testing and appropriate clinical care""-@DrTedros",40,10,12269355,True
1306595062592266240,Remember the 3 W’s when you are in a #community setting! #WearAMask. Wash your hands. Watch your distance (stay 6 feet apart). These three habits can help you protect yourself &amp; others from #COVID19. Learn more: https://t.co/B2kvHj4jwm #DoYourPart https://t.co/ePMtRvYGVa,67,56,1958421,True
1327299114464407555,"RT @DHSCgovuk: #COVID19 affects us all. No one is free from risk.

Although most people recover without treatment, some people can experien…",0,19,691748,True
1253316878820192258,"""The virus has already spread throughout 🇵🇰. 115+ districts are affected, largely in Punjab &amp; Sindh.
The #COVID19 outbreak is creating significant additional pressure on an already overburdened health system, exacerbating the vulnerabilities of affected populations""-@DrTedros",151,73,12269355,True
1294355813990096896,"Whether you are going into work or teleworking, #COVID19 has probably changed the way you work. Fear &amp; anxiety about this disease, along with other strong emotions, can be overwhelming &amp; workplace stress can lead to burnout. @CDCgov has ways to cope: https://t.co/faCQol2swT https://t.co/MDBBlVVqHj",25,16,1958419,True
1314981521305088000,"Get a test if you have any symptoms of #Covid19.

These are: 
▶️ a high temperature
▶️ a new, continuous cough
▶️ a loss or change to your sense of smell or taste

Most people with #coronavirus have at least one of these symptoms.

More advice: 
▶️ https://t.co/yYaFVAjV0Z https://t.co/XN5l4eF0Yc",16,10,691748,True
1337320495889461248,"RT @DHSCgovuk: Care home workers can now get the free #COVID19 vaccine. 

Don’t forget, you need two doses to be protected against #coronav…",0,31,691748,True
1324343298744553472,"WHO’s 3 messages to the resumed World Health Assembly #WHA73: 1. We can beat #COVID19 with science, solutions and solidarity 2. We must not backslide on our critical health goals 3. We must prepare for the next pandemic now #WHA73 https://t.co/ZnTMcJmABR",293,91,12269356,True
1346124233915686912,"The new strain of #COVID19 can spread even faster to people.

To help stop the spread, remember to:
🧼 wash your hands
😷 cover your face
↔️ make space
✅ let fresh air in

For more guidance, visit:
▶️ https://t.co/VdU3Lzcrhl

#HandsFaceSpace https://t.co/2U8Or7azWV",58,87,691748,True
1253255377728266248,Let me turn now to the deeply concerning picture that has been emerging of #COVID19 in long-term care facilities in the European Region and globally in recent weeks. @hans_kluge,5,2,206141,True
1341011790411554816,"@hans_kluge, @natasha_azzmus, @DrSamira_Asma and @davidnovillo call for strengthening health data and information systems in response to #COVID19 and beyond, promoting data-informed political decisions in an article published by @AMIAinformatics. 👇 https://t.co/CXayPe5BA1 https://t.co/NRIMktDW9Y",17,7,206141,True
1251910175449124864,"""WHO is working with @iccwbo and the @b20 group of business leaders from @g20org countries to increase the production and equitable distribution of these life-saving tools""-@DrTedros #COVID19",83,28,12269357,True
1306269114835623937,"There is very high demand for #COVID19 tests and it's vital that we test people with symptoms to help stop the spread of the virus.

If you have coronavirus symptoms, you must get a test.

If you don’t have symptoms, don’t get a test.

See guidance 👇🏾
https://t.co/8iitJhvINt",47,48,691748,True
1324327556405960704,"RT @hmtreasury: The Coronavirus Job Retention Scheme has been extended until the end of March 2021.

This means that furloughed employees w…",0,270,691748,True
1358362368410087424,"""To break the chains of transmission, I want us to normalise testing and make it part of our routine.""
 
Health Secretary @MattHancock talks about the importance of workplace #COVID19 testing 👇
https://t.co/xDpg1ydURD",150,36,691749,True
1307413911277314051,"Anyone can get an infection, and almost any infection, including #COVID19, can lead to #sepsis.  Educate yourself and your family by downloading and sharing our newly-updated patient fact sheet: https://t.co/TV9jeTe0oI. #SAM2020 https://t.co/gQd0wSTKEO",318,197,5554592,True
1287400055792705537,"Our COVID-19 statistics website has been updated.

View the full UK dataset online:

➡️https://t.co/t8DwXnmNRD 

Data on deaths has been temporarily paused while an urgent review into @PHE_UK data is carried out.",93,38,691748,True
1361305583694061569,"RT @EU_Health: #FaceMasks play a key role in reducing the transmission of COVID-19, being it a medical or a non-medical one.

@ECDC_EU has…",0,32,105553,True
1314592006690222082,"""We’re pleased to see that some countries have resumed immunization services, returning to or even exceeding the levels of vaccination prior to the #COVID19 pandemic. 

But many other countries are still recovering gradually, and there are still gaps to close""-@DrTedros",17,4,12269357,True
1349721844321050631,"Responding to our #COVID19 surveillance report, our Medical Director, Yvonne Doyle, warns more people will be admitted to hospital in the coming weeks.

Around 1 in 3 people with the virus won't show any symptoms, so it's vital we all continue to follow the national restrictions. https://t.co/uDZeaZiuSL",16,9,512849,True
1337435050363793410,"""Our COVAX partner @gavi is in discussions with several other #COVID19 vaccine manufacturers and further deals will be announced in the near future.""-@DrTedros",26,10,12269357,True
1338559501478326275,"#HCPs: CDC recently updated guidelines for collecting, handling, and testing clinical specimens for #COVID19. These guidelines provide new training infographics for nasopharyngeal (NP) and nasal mid-turbinate (NMT) swab collection.

Learn more: https://t.co/tLIlhG9oGS. https://t.co/aq5igkKYd2",70,29,5554592,True
1334907086786977793,"As of November 30, national forecasts predict that 9,500 to 19,500 new #COVID19 deaths will be reported during the week ending December 26. These forecasts predict 303,000 to 329,000 total COVID-19 deaths in the United States by December 26. More: https://t.co/Ft6cgmaMPX. https://t.co/99Uh6qgCOa",120,104,5554589,True
1281276231514816514,This week’s @CDCMMWR highlights data from #COVID19 patients treated at @The_BMC and highlights differences in demographic and clinical characteristics by illness severity. Learn more: https://t.co/yT9SBHSX51 https://t.co/VL7B3eogYY,70,35,5554589,True
1285303215932809219,"RT @DHSCgovuk: The initial findings of a clinical trial into a possible coronavirus treatment have been published. 

The results suggest th…",0,68,691748,True
1354808974625804301,"#WearAMask correctly to help prevent the spread of #COVID19 to others. When in public or around others not living in your household, follow this mask checklist. If you have a child, remember those under age 2 should not wear a mask. Learn more: https://t.co/easmKgLjuU. https://t.co/5p6BYYIRHg",67,60,1958421,True
1320775221734002691,"""There aren’t magic solutions to this #COVID19 outbreak, just hard work from leaders at all levels of societies, health workers, contact tracers and individuals.""-@DrTedros",77,22,12269356,True
1359581652331167744,"""We all think it's going to be probably one of the best bits of our career while we've felt like we're doing something really worthwhile.""

Firefighter Sarah Holden describes how her colleagues @LancashireFRS feel about getting involved with #COVID19 vaccinations ⬇ https://t.co/q9pk40fY2d",40,12,691748,True
1344392371371438082,"RT @DHSCgovuk: ⚠️Several areas in England are moving into higher tiers from 00:01 tomorrow⚠️
 
This is to limit the spread of #COVID19 as c…",0,149,691748,True
1273305013763407874,"@doctor_oxford @NHSEmployers @MattHancock @NHS_HealthEdEng This is untrue. 

All students are required to complete placements during their training. As the Covid19 response was an exceptional ask, these hours have been paid for and will be until the end of the summer.

Full response from Health Education England
▶️https://t.co/VS9leCirpr",63,24,691748,True
1357396001586249728,"Even when you've had your #COVID19 vaccination, you still need to:
 
🧼 wash your hands
😷 cover your face
↔️ make space 

For more guidance, visit 
▶️ https://t.co/NoW20ipKLw https://t.co/OUKA7ocMCS",41,25,691749,True
1273994936359063555,Media briefing on #COVID19 with @DrTedros and @FilippoGrandi https://t.co/TmyM9J28bQ,84,20,12269356,True
1248635763241123841,"""At the same time, lifting restrictions too quickly could lead to a deadly resurgence. 

The way down can be as dangerous as the way up if not managed properly""-@DrTedros #COVID19 #coronavirus",355,235,12269356,True
1289163391576178688,"The International Health Regulations Emergency Committee on #COVID19 has reconvened today, 4th time since 1st meeting in January.

Read more about the Emergency Committee: https://t.co/Qtsxqkr7xi https://t.co/pdfMRrUOfz",748,220,12269356,True
1259128673099304961,"RT @WHOWPRO: Remember these key tips while at the supermarket to keep yourself safe and to make healthy food choices. 

 #FoodSafety #COVID…",0,143,12269356,True
1259258107475234816,"We know #COVID19 is causing anxiety for many of us. #BeKindToYourMind during these challenging times. CDC and @Google are partnering to share reliable, trusted information about ways to cope with stress. Learn more: https://t.co/GKZV8vsPCV. https://t.co/EIe9exT0Ej",537,331,5554592,True
1284782532664258561,"Protect your friends and family from coronavirus 

You must self-isolate for 14 days if you have been in close contact with someone who has tested positive for coronavirus 

For more advice: 
➡️ https://t.co/HN2brbTo7K https://t.co/z3PzY5C4st",26,15,691748,True
1317016177005256706,"You must self-isolate if you receive a positive #COVID19 test result or are asked to by NHS Test and Trace. 

You may be eligible for a £500 support payment if you cannot work from home, are on a lower income or have lost income as a result. 

More info 👉 https://t.co/rgbV5rzIyp https://t.co/Y6259M8sgY",33,25,691748,True
1305551939317444608,"Many people at risk of ill health due to hot weather are also at higher risk of severe illness from #covid19

If you care for someone at risk from the hot weather, follow the COVID-19 guidance on providing care to family or friends #BeattheHeat

https://t.co/aGzZmQkyYa",12,19,512849,True
1258054682209071106,"""We must address this now &amp; in the long-term by prioritizing diagnosis &amp; care for those who are most at risk. 
This is not only the right thing to do, it’s the smart thing to do. We cannot end the #COVID19 pandemic until we address the inequalities that are fueling it""-@DrTedros",89,53,12269356,True
1265236611580780546,"We welcome the @EUCouncil agreement to extend the time limit for general meetings of European companies (SEs) and cooperatives (SCEs).

This will give them more time to take the necessary decisions to secure their functioning during these challenging times. #coronavirus",21,10,1822620,True
1313433529389404160,"RT @beisgovuk: Two new manufacturing sites could produce millions of doses of promising #COVID19 vaccines.

@MHRAgovuk has approved the @VM…",0,27,691748,True
1247615224510844929,RT @10DowningStreet: Thread 1/5 - Slides from today’s #coronavirus press conference: Transport use change https://t.co/2rSWciF2S5,0,119,512855,True
1296757194772406272,"Today's #COVID19 update (21.08.2020)

Global:
▪ 22 705 645 cases
▪ 794 104 deaths

EU/EEA/UK:
▪ 2 001 878 cases
▪ 180 367 deaths

Find all info: https://t.co/TE7KD96Va2
Latest #RapidRiskAssessment: https://t.co/pyGoXFr6dm
#SARSCoV2",8,8,105553,True
1289204133359050752,RT @CDCDirector: #COVID19 is the most significant public health challenge to face our nation in more than a century. Help protect your fami…,0,766,1958421,True
1267516198478065664,RT @CDCgov: The latest CDC #COVIDView shows that people 65+ have the highest rates of COVID-19 hospitalizations. Protect people most at ris…,0,207,1958421,True
1247192701348478978,"""First and foremost, medical masks must be prioritized for #healthworkers on the front lines of the response.

We know medical masks can help to protect health workers, but they’re in short supply globally""-@DrTedros #COVID19",221,177,12269356,True
1320426546935586817,"""We know that fundamental public health measures work:
-find, test, isolate, care for every case, and trace and quarantine every contact
-physical distancing, masks, handwashing, and meeting family and friends outside

We have to do it all""-@DrTedros #WHS2020 #COVID19",64,22,12269356,True
1253255733342351361,"All those dying in homes from #COVID19 have the right to be attended to and to receive end-of-life care, including symptom relief with adequate medication, surrounded by their loved ones. @hans_kluge",3,2,206141,True
1352637166854270978,"We all must stay at home to stop the spread of #COVID19.

Not everyone with coronavirus shows symptoms.

To help stop the spread, keep washing your hands, covering your face and making space.

For more guidance, visit https://t.co/OC0v4UtPfJ. #HandsFaceSpace https://t.co/FWWp1OaDtj",23,26,512849,True
1347120795861082114,"A website has been launched to provide interactive activities to help children better understand #COVID19 testing and how to stay safe during the pandemic.
 
Check it out 👇
 
https://t.co/ampz8kjqGM

@educationgovuk @xandvt @DoctorChrisVT https://t.co/dN2UOVMq3a",274,223,691748,True
1330905359175671808,Media briefing on #COVID19 with @DrTedros https://t.co/un2spGWT2a,717,201,12269356,True
1283344078579564546,"We must do everything we can to prevent a second wave.
 
▶️ Watch live the press conference by Vice-President @MargSchinas and Commissioner @SKyriakidesEU on preparing the EU for possible future #coronavirus outbreaks
#UnitedAgainstCoronavirus

https://t.co/41JuNkIw8C",108,57,1822620,True
1282567312298606592,"RT @WHOWPRO: Stay safe! Here are some alternatives to 🤝🤗👐 and high fives during #COVID19. #coronavirus  
➡️ For more info: https://t.co/Gte…",0,171,206140,True
1261044372621189120,"When you wear a cloth face covering, you help protect those around you from #COVID19. Help keep each other safe by continuing to properly wear cloth face coverings every time, the entire time you’re in public. Learn more: https://t.co/lxWMe4NUBD. https://t.co/hrWqoPfW4V",2503,1675,5554593,True
1255864226889043968,"RT @ESCAIDE: #ESCAIDE2020 goes ONLINE!

Due to the #COVID19 situation we had to change the formula of our conference.

This year ESCAIDE's…",0,10,105553,True
1288514130719182848,Many healthcare systems are experiencing #COVID19 patient surges. New guidance is available for transferring patients to Relief Healthcare Facilities. Learn more: https://t.co/yKCPnPJjKR. https://t.co/DXHASzqwmi,56,40,5554593,True
1314553045968203778,"Self-isolation is vitally important to stop #COVID19 from spreading. 

It protects your friends, family and the community. 

Read more: https://t.co/6ZmIoRQshD https://t.co/XS0eT7smx6",25,36,512849,True
1302275571775348736,"Some pets in the US have tested positive for #COVID19, mostly after contact with a person with COVID-19. Protect your pets: limit their contact with people outside the household and avoid contact with pets if you get sick. https://t.co/gNCS7iwcNK https://t.co/nRo8Hbru2k",28,19,1958421,True
1296536253517762564,Does wearing a mask mean you don’t have to practice social distancing? The answer is no. Wearing a mask while in public AND maintaining 6 feet of distance from other people are two actions to help stop the spread of #COVID19. Learn more: https://t.co/RxIwGVIdCq https://t.co/VHyf9lRO9s,546,382,1958421,True
1326577934455476227,"""Do not make the same mistake of thinking that being young or being fit is gonna stop #COVID19.""

If you are suffering from long-term #coronavirus symptoms:

▶️ speak to your GP
OR
▶️ visit https://t.co/HneqAiN1qL 

#LongCOVID https://t.co/McgYrGsLOZ",35,26,691748,True
1325060348676857857,RT @10DowningStreet: “Lateral flow testing can be a hugely valuable weapon in our fight against coronavirus.” - PM @BorisJohnson at a @dmul…,0,99,691748,True
1352013303145504770,"One year ago, the first case of #COVID19 in the U.S. was reported to CDC. Cases continue to rise across the country.

The current 7-day average of new cases is 208,548. 

Help slow the spread. 
😷 Wear a mask.
🚫 Avoid crowds.
↔️ Stay 6 feet apart. 

More: https://t.co/7N3muFMo9i https://t.co/p5XJiqyq65",1092,696,5554593,True
1256867340895092736,"If you, or someone you know is self-isolating at home because of #coronavirus, you can get support for: 

🛒 medicine and grocery deliveries
🚘 lifts to appointments
☎️ check in and chat telephone support 

For more info, call 0808 1963646 
OR
Visit: 
▶️ https://t.co/6MlK5Bofdn https://t.co/HBhKPmk6nu",33,37,691749,True
1313202546534748161,RT @DrTedros: I reminded the #EBSpecial Member States that @WHO has the unique mandate &amp; capacity to coordinate the global #COVID19 respons…,0,21,12269356,True
1255157456784683008,RT @ilo: Frontline health workers are the real heroes of the global COVID-19 pandemic response. We must ensure their safety and health at w…,0,574,12269356,True
1291038903353442311,"The EU Emergency Response Coordination Centre continues to support the repatriation of EU citizens stranded abroad during the #coronavirus outbreak.

More than half a million people have been flown back home. 🇪🇺

More: https://t.co/mveRLrmMCB #StrongerTogether https://t.co/UGL2RoJLeN",125,43,1822620,True
1336576574171336705,RT @WHO_Europe_HCN: Dynamic line up today we have Building back better: urban planning after COVID-1911:00–12:00 CET  w @racioppifrr &amp; Heal…,0,3,206140,True
1252905163486040066,"""Early isolation of ALL cases is perhaps the most important public health measure in controlling the spread of #COVID19""-@DrTedros",137,52,12269356,True
1343293072386437121,"If you have any symptoms of #COVID19, you must book a test.
 
NHS Test and Trace remains open every day over Christmas and New Year.

To book a test, call 119, use the NHS COVID-19 app or visit https://t.co/oIFxrXiQnX https://t.co/rkcELUvMRi",44,30,691748,True
